date,state,crop_name,category,farm_price_rm,wholesale_price_rm,retail_price_rm
2026-01-27,Sarawak,Cili Merah,Sayur,7.82,10.67,13.01
2026-01-27,Sarawak,Cili Akar,Sayur,11.44,14.39,18.39
2026-01-27,Sarawak,Kobis Bulat,Sayur,2.73,3.49,4.19
2026-01-27,Sarawak,Sawi Bulat,Sayur,2.06,2.85,3.93
2026-01-27,Sarawak,Tomato,Sayur,3.13,4.26,5.65
2026-01-27,Sarawak,Timun,Sayur,2.11,2.8,3.4
2026-01-27,Sarawak,Kacang Panjang,Sayur,5.53,6.58,8.66
2026-01-27,Sarawak,Terung,Sayur,3.54,4.42,6.2
2026-01-27,Sarawak,Bayam,Sayur,2.53,3.35,3.95
2026-01-27,Sarawak,Kangkung,Sayur,2.97,3.81,5.16
2026-01-27,Sarawak,Bendi,Sayur,3.34,4.16,5.26
2026-01-27,Sarawak,Halia,Sayur,4.99,6.74,8.91
2026-01-27,Sarawak,Pisang Cavendish,Buah,2.46,3.5,4.65
2026-01-27,Sarawak,Betik,Buah,2.16,3.02,3.56
2026-01-27,Sarawak,Tembikai,Buah,1.66,2.22,2.83
2026-01-27,Sarawak,Nanas,Buah,2.41,2.88,3.76
2026-01-27,Selangor,Cili Merah,Sayur,9.55,11.48,13.74
2026-01-27,Selangor,Cili Akar,Sayur,9.36,11.91,15.52
2026-01-27,Selangor,Kobis Bulat,Sayur,3.3,4.46,6.01
2026-01-27,Selangor,Sawi Bulat,Sayur,3.27,3.97,5.23
2026-01-27,Selangor,Tomato,Sayur,3.68,4.68,6.56
2026-01-27,Selangor,Timun,Sayur,2.41,3.19,4.23
2026-01-27,Selangor,Kacang Panjang,Sayur,5.47,6.81,8.69
2026-01-27,Selangor,Terung,Sayur,4.97,6.76,8.37
2026-01-27,Selangor,Bayam,Sayur,2.2,2.83,3.96
2026-01-27,Selangor,Kangkung,Sayur,3.74,4.51,5.49
2026-01-27,Selangor,Bendi,Sayur,4.52,5.73,7.26
2026-01-27,Selangor,Halia,Sayur,6.13,8.27,10.34
2026-01-27,Selangor,Pisang Cavendish,Buah,3.86,4.57,5.75
2026-01-27,Selangor,Betik,Buah,2.44,3.46,4.57
2026-01-27,Selangor,Tembikai,Buah,2.86,3.37,4.03
2026-01-27,Selangor,Nanas,Buah,2.29,3.08,3.82
2026-01-27,Terengganu,Cili Merah,Sayur,6.51,9.18,11.65
2026-01-27,Terengganu,Cili Akar,Sayur,9.71,11.44,13.66
2026-01-27,Terengganu,Kobis Bulat,Sayur,2.24,3.03,3.91
2026-01-27,Terengganu,Sawi Bulat,Sayur,3.64,4.62,5.8
2026-01-27,Terengganu,Tomato,Sayur,3.82,4.71,6.38
2026-01-27,Terengganu,Timun,Sayur,1.88,2.35,3.16
2026-01-27,Terengganu,Kacang Panjang,Sayur,3.59,4.64,6.05
2026-01-27,Terengganu,Terung,Sayur,3.86,5.31,6.3
2026-01-27,Terengganu,Bayam,Sayur,2.17,2.81,4.0
2026-01-27,Terengganu,Kangkung,Sayur,2.23,3.1,3.81
2026-01-27,Terengganu,Bendi,Sayur,4.2,5.18,6.73
2026-01-27,Terengganu,Halia,Sayur,4.86,5.95,7.56
2026-01-27,Terengganu,Pisang Cavendish,Buah,2.68,3.19,4.12
2026-01-27,Terengganu,Betik,Buah,1.89,2.28,2.98
2026-01-27,Terengganu,Tembikai,Buah,1.5,2.04,2.76
2026-01-27,Terengganu,Nanas,Buah,2.28,3.0,3.55
2026-01-27,W.P. Kuala Lumpur,Cili Merah,Sayur,7.46,9.3,12.06
2026-01-27,W.P. Kuala Lumpur,Cili Akar,Sayur,10.42,13.64,18.7
2026-01-27,W.P. Kuala Lumpur,Kobis Bulat,Sayur,3.43,4.71,5.93
2026-01-27,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.67,3.52,4.64
2026-01-27,W.P. Kuala Lumpur,Tomato,Sayur,4.47,5.93,7.72
2026-01-27,W.P. Kuala Lumpur,Timun,Sayur,2.4,3.33,4.5
2026-01-27,W.P. Kuala Lumpur,Kacang Panjang,Sayur,3.88,5.44,7.47
2026-01-27,W.P. Kuala Lumpur,Terung,Sayur,5.11,7.13,8.56
2026-01-27,W.P. Kuala Lumpur,Bayam,Sayur,3.31,4.0,5.18
2026-01-27,W.P. Kuala Lumpur,Kangkung,Sayur,2.83,3.88,5.38
2026-01-27,W.P. Kuala Lumpur,Bendi,Sayur,3.99,5.64,7.05
2026-01-27,W.P. Kuala Lumpur,Halia,Sayur,4.62,6.22,8.72
2026-01-27,W.P. Kuala Lumpur,Pisang Cavendish,Buah,2.93,3.95,5.11
2026-01-27,W.P. Kuala Lumpur,Betik,Buah,2.0,2.81,3.81
2026-01-27,W.P. Kuala Lumpur,Tembikai,Buah,1.93,2.68,3.77
2026-01-27,W.P. Kuala Lumpur,Nanas,Buah,2.23,3.12,4.31
2026-01-28,Johor,Cili Merah,Sayur,7.08,10.03,13.42
2026-01-28,Johor,Cili Akar,Sayur,9.32,12.24,16.67
2026-01-28,Johor,Kobis Bulat,Sayur,3.18,3.79,5.07
2026-01-28,Johor,Sawi Bulat,Sayur,2.92,3.49,4.95
2026-01-28,Johor,Tomato,Sayur,5.33,7.15,8.7
2026-01-28,Johor,Timun,Sayur,2.49,3.25,4.15
2026-01-28,Johor,Kacang Panjang,Sayur,5.34,6.95,9.14
2026-01-28,Johor,Terung,Sayur,3.82,5.23,6.95
2026-01-28,Johor,Bayam,Sayur,2.8,3.62,4.71
2026-01-28,Johor,Kangkung,Sayur,2.4,3.34,4.18
2026-01-28,Johor,Bendi,Sayur,3.6,4.79,6.42
2026-01-28,Johor,Halia,Sayur,5.99,7.35,9.06
2026-01-28,Johor,Pisang Cavendish,Buah,3.11,4.26,5.54
2026-01-28,Johor,Betik,Buah,2.85,3.6,4.58
2026-01-28,Johor,Tembikai,Buah,2.23,2.87,3.71
2026-01-28,Johor,Nanas,Buah,2.25,3.13,4.17
2026-01-28,Kedah,Cili Merah,Sayur,8.93,11.42,13.72
2026-01-28,Kedah,Cili Akar,Sayur,9.21,12.68,16.36
2026-01-28,Kedah,Kobis Bulat,Sayur,3.02,3.57,5.1
2026-01-28,Kedah,Sawi Bulat,Sayur,2.36,3.31,4.64
2026-01-28,Kedah,Tomato,Sayur,4.09,5.19,6.69
2026-01-28,Kedah,Timun,Sayur,2.5,3.38,4.09
2026-01-28,Kedah,Kacang Panjang,Sayur,5.41,6.39,8.46
2026-01-28,Kedah,Terung,Sayur,3.9,5.39,7.46
2026-01-28,Kedah,Bayam,Sayur,3.32,4.19,5.18
2026-01-28,Kedah,Kangkung,Sayur,1.98,2.77,3.91
2026-01-28,Kedah,Bendi,Sayur,4.26,5.6,7.28
2026-01-28,Kedah,Halia,Sayur,4.98,5.91,7.46
2026-01-28,Kedah,Pisang Cavendish,Buah,3.55,4.31,5.14
2026-01-28,Kedah,Betik,Buah,1.97,2.81,3.37
2026-01-28,Kedah,Tembikai,Buah,2.24,2.9,3.48
2026-01-28,Kedah,Nanas,Buah,2.22,2.65,3.52
2026-01-28,Kelantan,Cili Merah,Sayur,8.07,9.59,13.01
2026-01-28,Kelantan,Cili Akar,Sayur,9.93,11.8,16.4
2026-01-28,Kelantan,Kobis Bulat,Sayur,2.4,3.2,4.24
2026-01-28,Kelantan,Sawi Bulat,Sayur,3.09,4.34,5.81
2026-01-28,Kelantan,Tomato,Sayur,3.88,4.97,7.05
2026-01-28,Kelantan,Timun,Sayur,1.58,2.03,2.59
2026-01-28,Kelantan,Kacang Panjang,Sayur,4.12,4.85,6.3
2026-01-28,Kelantan,Terung,Sayur,3.52,4.27,5.42
2026-01-28,Kelantan,Bayam,Sayur,2.33,2.75,3.4
2026-01-28,Kelantan,Kangkung,Sayur,2.21,3.15,4.5
2026-01-28,Kelantan,Bendi,Sayur,3.34,4.6,5.55
2026-01-28,Kelantan,Halia,Sayur,4.26,5.32,7.3
2026-01-28,Kelantan,Pisang Cavendish,Buah,2.59,3.4,4.46
2026-01-28,Kelantan,Betik,Buah,2.03,2.59,3.69
2026-01-28,Kelantan,Tembikai,Buah,1.77,2.13,2.51
2026-01-28,Kelantan,Nanas,Buah,2.08,2.87,3.79
2026-01-28,Melaka,Cili Merah,Sayur,7.09,9.89,13.31
2026-01-28,Melaka,Cili Akar,Sayur,10.33,12.58,17.46
2026-01-28,Melaka,Kobis Bulat,Sayur,2.22,2.92,3.8
2026-01-28,Melaka,Sawi Bulat,Sayur,3.89,4.62,5.54
2026-01-28,Melaka,Tomato,Sayur,3.53,4.43,5.83
2026-01-28,Melaka,Timun,Sayur,2.26,2.68,3.59
2026-01-28,Melaka,Kacang Panjang,Sayur,3.86,5.47,7.37
2026-01-28,Melaka,Terung,Sayur,4.19,5.72,6.87
2026-01-28,Melaka,Bayam,Sayur,2.88,3.93,4.92
2026-01-28,Melaka,Kangkung,Sayur,2.34,2.8,3.96
2026-01-28,Melaka,Bendi,Sayur,3.57,4.25,5.75
2026-01-28,Melaka,Halia,Sayur,4.55,5.88,7.82
2026-01-28,Melaka,Pisang Cavendish,Buah,3.14,3.88,4.6
2026-01-28,Melaka,Betik,Buah,2.39,2.88,3.99
2026-01-28,Melaka,Tembikai,Buah,1.82,2.3,3.16
2026-01-28,Melaka,Nanas,Buah,2.32,3.1,3.85
2026-01-28,Negeri Sembilan,Cili Merah,Sayur,8.49,10.82,12.77
2026-01-28,Negeri Sembilan,Cili Akar,Sayur,9.84,13.55,17.73
2026-01-28,Negeri Sembilan,Kobis Bulat,Sayur,2.85,4.02,4.75
2026-01-28,Negeri Sembilan,Sawi Bulat,Sayur,3.53,4.74,6.04
2026-01-28,Negeri Sembilan,Tomato,Sayur,4.41,5.51,6.99
2026-01-28,Negeri Sembilan,Timun,Sayur,2.0,2.76,3.34
2026-01-28,Negeri Sembilan,Kacang Panjang,Sayur,3.7,5.03,6.18
2026-01-28,Negeri Sembilan,Terung,Sayur,3.6,4.84,6.7
2026-01-28,Negeri Sembilan,Bayam,Sayur,2.65,3.67,4.85
2026-01-28,Negeri Sembilan,Kangkung,Sayur,2.8,3.84,4.65
2026-01-28,Negeri Sembilan,Bendi,Sayur,3.7,5.23,7.32
2026-01-28,Negeri Sembilan,Halia,Sayur,3.65,5.03,6.67
2026-01-28,Negeri Sembilan,Pisang Cavendish,Buah,3.05,3.95,5.04
2026-01-28,Negeri Sembilan,Betik,Buah,2.74,3.23,4.06
2026-01-28,Negeri Sembilan,Tembikai,Buah,1.52,2.12,2.7
2026-01-28,Negeri Sembilan,Nanas,Buah,2.27,2.69,3.23
2026-01-28,Pahang,Cili Merah,Sayur,7.71,9.79,11.59
2026-01-28,Pahang,Cili Akar,Sayur,10.14,14.02,17.55
2026-01-28,Pahang,Kobis Bulat,Sayur,2.7,3.71,5.17
2026-01-28,Pahang,Sawi Bulat,Sayur,3.43,4.41,5.57
2026-01-28,Pahang,Tomato,Sayur,3.38,4.22,5.86
2026-01-28,Pahang,Timun,Sayur,2.55,3.35,4.34
2026-01-28,Pahang,Kacang Panjang,Sayur,3.92,4.82,6.8
2026-01-28,Pahang,Terung,Sayur,4.37,5.24,7.27
2026-01-28,Pahang,Bayam,Sayur,2.07,2.66,3.28
2026-01-28,Pahang,Kangkung,Sayur,2.73,3.87,4.76
2026-01-28,Pahang,Bendi,Sayur,3.53,4.31,5.94
2026-01-28,Pahang,Halia,Sayur,4.01,5.32,6.95
2026-01-28,Pahang,Pisang Cavendish,Buah,2.78,3.72,4.94
2026-01-28,Pahang,Betik,Buah,2.45,3.05,3.71
2026-01-28,Pahang,Tembikai,Buah,1.73,2.2,2.7
2026-01-28,Pahang,Nanas,Buah,2.08,2.92,4.0
2026-01-28,Perak,Cili Merah,Sayur,7.37,9.44,11.58
2026-01-28,Perak,Cili Akar,Sayur,9.25,10.98,15.21
2026-01-28,Perak,Kobis Bulat,Sayur,2.68,3.51,4.49
2026-01-28,Perak,Sawi Bulat,Sayur,3.68,4.7,5.77
2026-01-28,Perak,Tomato,Sayur,4.54,5.58,6.73
2026-01-28,Perak,Timun,Sayur,2.67,3.4,4.05
2026-01-28,Perak,Kacang Panjang,Sayur,5.87,7.36,8.71
2026-01-28,Perak,Terung,Sayur,4.47,5.8,6.83
2026-01-28,Perak,Bayam,Sayur,2.27,3.02,3.8
2026-01-28,Perak,Kangkung,Sayur,2.27,2.88,3.48
2026-01-28,Perak,Bendi,Sayur,3.5,4.97,6.92
2026-01-28,Perak,Halia,Sayur,4.02,5.27,6.6
2026-01-28,Perak,Pisang Cavendish,Buah,2.85,3.51,4.36
2026-01-28,Perak,Betik,Buah,2.31,3.24,3.89
2026-01-28,Perak,Tembikai,Buah,2.12,2.61,3.62
2026-01-28,Perak,Nanas,Buah,2.15,3.05,4.08
2026-01-28,Perlis,Cili Merah,Sayur,7.3,9.43,12.23
2026-01-28,Perlis,Cili Akar,Sayur,9.95,12.58,15.57
2026-01-28,Perlis,Kobis Bulat,Sayur,2.89,3.92,5.02
2026-01-28,Perlis,Sawi Bulat,Sayur,2.36,3.32,4.29
2026-01-28,Perlis,Tomato,Sayur,2.64,3.51,4.94
2026-01-28,Perlis,Timun,Sayur,1.83,2.34,3.23
2026-01-28,Perlis,Kacang Panjang,Sayur,4.0,5.03,6.48
2026-01-28,Perlis,Terung,Sayur,3.66,4.6,6.1
2026-01-28,Perlis,Bayam,Sayur,2.19,2.88,4.1
2026-01-28,Perlis,Kangkung,Sayur,2.12,2.72,3.73
2026-01-28,Perlis,Bendi,Sayur,4.18,5.1,6.15
2026-01-28,Perlis,Halia,Sayur,3.67,4.8,6.42
2026-01-28,Perlis,Pisang Cavendish,Buah,2.41,3.04,4.31
2026-01-28,Perlis,Betik,Buah,2.08,2.87,3.66
2026-01-28,Perlis,Tembikai,Buah,2.11,2.53,3.07
2026-01-28,Perlis,Nanas,Buah,1.79,2.18,3.06
2026-01-28,Pulau Pinang,Cili Merah,Sayur,7.99,10.44,12.88
2026-01-28,Pulau Pinang,Cili Akar,Sayur,9.65,11.94,16.28
2026-01-28,Pulau Pinang,Kobis Bulat,Sayur,2.74,3.3,4.69
2026-01-28,Pulau Pinang,Sawi Bulat,Sayur,2.96,4.02,5.62
2026-01-28,Pulau Pinang,Tomato,Sayur,3.08,4.35,5.22
2026-01-28,Pulau Pinang,Timun,Sayur,2.54,3.04,4.13
2026-01-28,Pulau Pinang,Kacang Panjang,Sayur,3.99,5.25,7.26
2026-01-28,Pulau Pinang,Terung,Sayur,5.09,6.34,7.82
2026-01-28,Pulau Pinang,Bayam,Sayur,3.36,4.2,4.95
2026-01-28,Pulau Pinang,Kangkung,Sayur,3.0,4.19,4.98
2026-01-28,Pulau Pinang,Bendi,Sayur,4.47,5.64,6.87
2026-01-28,Pulau Pinang,Halia,Sayur,3.8,4.68,6.54
2026-01-28,Pulau Pinang,Pisang Cavendish,Buah,2.93,3.73,4.86
2026-01-28,Pulau Pinang,Betik,Buah,2.15,2.69,3.44
2026-01-28,Pulau Pinang,Tembikai,Buah,1.94,2.33,2.74
2026-01-28,Pulau Pinang,Nanas,Buah,2.25,2.69,3.47
2026-01-28,Sabah,Cili Merah,Sayur,6.24,8.69,11.02
2026-01-28,Sabah,Cili Akar,Sayur,7.63,10.07,13.53
2026-01-28,Sabah,Kobis Bulat,Sayur,2.76,3.36,4.74
2026-01-28,Sabah,Sawi Bulat,Sayur,2.36,3.21,4.23
2026-01-28,Sabah,Tomato,Sayur,3.93,4.89,6.98
2026-01-28,Sabah,Timun,Sayur,1.85,2.43,3.26
2026-01-28,Sabah,Kacang Panjang,Sayur,4.67,5.83,6.89
2026-01-28,Sabah,Terung,Sayur,4.39,5.27,6.6
2026-01-28,Sabah,Bayam,Sayur,2.44,3.46,4.82
2026-01-28,Sabah,Kangkung,Sayur,2.32,3.14,4.4
2026-01-28,Sabah,Bendi,Sayur,4.23,5.85,7.36
2026-01-28,Sabah,Halia,Sayur,4.95,6.67,8.53
2026-01-28,Sabah,Pisang Cavendish,Buah,2.76,3.84,4.73
2026-01-28,Sabah,Betik,Buah,2.65,3.13,3.89
2026-01-28,Sabah,Tembikai,Buah,1.87,2.32,3.15
2026-01-28,Sabah,Nanas,Buah,1.89,2.65,3.5
2026-01-28,Sarawak,Cili Merah,Sayur,8.22,9.96,13.11
2026-01-28,Sarawak,Cili Akar,Sayur,10.4,12.4,15.82
2026-01-28,Sarawak,Kobis Bulat,Sayur,3.55,4.27,5.66
2026-01-28,Sarawak,Sawi Bulat,Sayur,3.76,5.2,6.69
2026-01-28,Sarawak,Tomato,Sayur,3.62,4.34,5.76
2026-01-28,Sarawak,Timun,Sayur,2.08,2.64,3.27
2026-01-28,Sarawak,Kacang Panjang,Sayur,5.67,7.24,8.67
2026-01-28,Sarawak,Terung,Sayur,3.6,4.52,6.03
2026-01-28,Sarawak,Bayam,Sayur,3.15,3.9,4.59
2026-01-28,Sarawak,Kangkung,Sayur,2.17,2.8,3.4
2026-01-28,Sarawak,Bendi,Sayur,4.34,5.12,7.0
2026-01-28,Sarawak,Halia,Sayur,5.23,6.76,9.33
2026-01-28,Sarawak,Pisang Cavendish,Buah,2.88,3.65,4.44
2026-01-28,Sarawak,Betik,Buah,2.19,2.64,3.18
2026-01-28,Sarawak,Tembikai,Buah,1.66,2.15,2.85
2026-01-28,Sarawak,Nanas,Buah,2.08,2.56,3.64
2026-01-28,Selangor,Cili Merah,Sayur,9.74,13.33,15.87
2026-01-28,Selangor,Cili Akar,Sayur,9.65,13.57,16.4
2026-01-28,Selangor,Kobis Bulat,Sayur,2.97,3.82,4.99
2026-01-28,Selangor,Sawi Bulat,Sayur,3.21,4.35,5.54
2026-01-28,Selangor,Tomato,Sayur,3.84,5.44,7.71
2026-01-28,Selangor,Timun,Sayur,2.32,3.02,3.7
2026-01-28,Selangor,Kacang Panjang,Sayur,4.77,5.64,7.66
2026-01-28,Selangor,Terung,Sayur,4.57,6.38,8.96
2026-01-28,Selangor,Bayam,Sayur,2.85,3.47,4.24
2026-01-28,Selangor,Kangkung,Sayur,3.82,4.54,5.77
2026-01-28,Selangor,Bendi,Sayur,3.51,4.6,6.29
2026-01-28,Selangor,Halia,Sayur,5.02,6.14,8.62
2026-01-28,Selangor,Pisang Cavendish,Buah,3.75,4.58,5.64
2026-01-28,Selangor,Betik,Buah,2.34,3.19,4.47
2026-01-28,Selangor,Tembikai,Buah,1.99,2.38,3.35
2026-01-28,Selangor,Nanas,Buah,2.48,2.97,3.75
2026-01-28,Terengganu,Cili Merah,Sayur,7.16,10.09,12.16
2026-01-28,Terengganu,Cili Akar,Sayur,7.38,9.93,12.9
2026-01-28,Terengganu,Kobis Bulat,Sayur,1.98,2.78,3.32
2026-01-28,Terengganu,Sawi Bulat,Sayur,2.8,3.98,5.59
2026-01-28,Terengganu,Tomato,Sayur,2.71,3.77,4.73
2026-01-28,Terengganu,Timun,Sayur,2.35,2.81,3.45
2026-01-28,Terengganu,Kacang Panjang,Sayur,4.75,6.03,7.66
2026-01-28,Terengganu,Terung,Sayur,3.3,4.25,5.47
2026-01-28,Terengganu,Bayam,Sayur,2.92,3.62,4.5
2026-01-28,Terengganu,Kangkung,Sayur,2.07,2.72,3.39
2026-01-28,Terengganu,Bendi,Sayur,4.66,5.59,6.74
2026-01-28,Terengganu,Halia,Sayur,3.39,4.39,5.9
2026-01-28,Terengganu,Pisang Cavendish,Buah,2.28,2.98,3.97
2026-01-28,Terengganu,Betik,Buah,1.95,2.4,3.22
2026-01-28,Terengganu,Tembikai,Buah,1.4,1.99,2.38
2026-01-28,Terengganu,Nanas,Buah,1.65,2.18,3.09
2026-01-28,W.P. Kuala Lumpur,Cili Merah,Sayur,8.5,11.14,13.89
2026-01-28,W.P. Kuala Lumpur,Cili Akar,Sayur,10.7,13.45,17.46
2026-01-28,W.P. Kuala Lumpur,Kobis Bulat,Sayur,3.06,4.24,6.05
2026-01-28,W.P. Kuala Lumpur,Sawi Bulat,Sayur,4.66,5.92,7.12
2026-01-28,W.P. Kuala Lumpur,Tomato,Sayur,4.38,6.04,8.56
2026-01-28,W.P. Kuala Lumpur,Timun,Sayur,2.63,3.21,4.27
2026-01-28,W.P. Kuala Lumpur,Kacang Panjang,Sayur,5.47,7.09,8.44
2026-01-28,W.P. Kuala Lumpur,Terung,Sayur,5.36,7.02,8.65
2026-01-28,W.P. Kuala Lumpur,Bayam,Sayur,3.24,4.57,5.63
2026-01-28,W.P. Kuala Lumpur,Kangkung,Sayur,2.98,3.66,4.67
2026-01-28,W.P. Kuala Lumpur,Bendi,Sayur,4.09,4.88,6.97
2026-01-28,W.P. Kuala Lumpur,Halia,Sayur,4.94,6.26,8.53
2026-01-28,W.P. Kuala Lumpur,Pisang Cavendish,Buah,3.15,3.98,5.56
2026-01-28,W.P. Kuala Lumpur,Betik,Buah,2.61,3.18,4.2
2026-01-28,W.P. Kuala Lumpur,Tembikai,Buah,2.48,3.3,4.08
2026-01-28,W.P. Kuala Lumpur,Nanas,Buah,2.28,3.24,4.21
2026-01-29,Johor,Cili Merah,Sayur,8.57,11.53,15.13
2026-01-29,Johor,Cili Akar,Sayur,10.33,14.51,18.54
2026-01-29,Johor,Kobis Bulat,Sayur,3.35,4.37,5.31
2026-01-29,Johor,Sawi Bulat,Sayur,3.54,4.2,5.33
2026-01-29,Johor,Tomato,Sayur,3.87,5.05,5.97
2026-01-29,Johor,Timun,Sayur,2.94,3.53,4.43
2026-01-29,Johor,Kacang Panjang,Sayur,6.94,8.29,9.92
2026-01-29,Johor,Terung,Sayur,4.33,5.89,7.78
2026-01-29,Johor,Bayam,Sayur,2.46,3.43,4.54
2026-01-29,Johor,Kangkung,Sayur,2.34,2.91,4.0
2026-01-29,Johor,Bendi,Sayur,4.2,5.41,6.71
2026-01-29,Johor,Halia,Sayur,5.16,7.18,9.41
2026-01-29,Johor,Pisang Cavendish,Buah,2.98,3.9,5.55
2026-01-29,Johor,Betik,Buah,2.68,3.75,4.69
2026-01-29,Johor,Tembikai,Buah,2.28,2.8,3.3
2026-01-29,Johor,Nanas,Buah,2.68,3.64,4.49
2026-01-29,Kedah,Cili Merah,Sayur,7.43,9.18,12.09
2026-01-29,Kedah,Cili Akar,Sayur,8.8,10.98,14.01
2026-01-29,Kedah,Kobis Bulat,Sayur,2.42,3.27,4.64
2026-01-29,Kedah,Sawi Bulat,Sayur,2.72,3.49,4.42
2026-01-29,Kedah,Tomato,Sayur,3.89,4.82,5.82
2026-01-29,Kedah,Timun,Sayur,2.78,3.37,4.43
2026-01-29,Kedah,Kacang Panjang,Sayur,3.15,4.19,5.93
2026-01-29,Kedah,Terung,Sayur,3.89,5.39,6.72
2026-01-29,Kedah,Bayam,Sayur,2.08,2.57,3.42
2026-01-29,Kedah,Kangkung,Sayur,1.81,2.55,3.59
2026-01-29,Kedah,Bendi,Sayur,4.87,6.04,7.25
2026-01-29,Kedah,Halia,Sayur,5.52,7.59,9.23
2026-01-29,Kedah,Pisang Cavendish,Buah,3.53,4.19,5.12
2026-01-29,Kedah,Betik,Buah,2.18,2.76,3.37
2026-01-29,Kedah,Tembikai,Buah,1.9,2.34,3.0
2026-01-29,Kedah,Nanas,Buah,1.94,2.47,3.41
2026-01-29,Kelantan,Cili Merah,Sayur,8.58,11.09,13.08
2026-01-29,Kelantan,Cili Akar,Sayur,8.58,11.07,14.89
2026-01-29,Kelantan,Kobis Bulat,Sayur,2.62,3.23,3.82
2026-01-29,Kelantan,Sawi Bulat,Sayur,2.24,3.16,4.45
2026-01-29,Kelantan,Tomato,Sayur,3.45,4.75,5.89
2026-01-29,Kelantan,Timun,Sayur,1.97,2.69,3.37
2026-01-29,Kelantan,Kacang Panjang,Sayur,4.48,5.56,7.02
2026-01-29,Kelantan,Terung,Sayur,3.65,4.46,5.47
2026-01-29,Kelantan,Bayam,Sayur,1.72,2.04,2.91
2026-01-29,Kelantan,Kangkung,Sayur,2.12,2.84,3.96
2026-01-29,Kelantan,Bendi,Sayur,3.21,4.43,5.84
2026-01-29,Kelantan,Halia,Sayur,3.43,4.55,5.65
2026-01-29,Kelantan,Pisang Cavendish,Buah,2.2,3.06,4.22
2026-01-29,Kelantan,Betik,Buah,1.58,2.2,3.0
2026-01-29,Kelantan,Tembikai,Buah,1.62,2.19,2.89
2026-01-29,Kelantan,Nanas,Buah,1.92,2.32,3.23
2026-01-29,Melaka,Cili Merah,Sayur,7.12,10.01,12.32
2026-01-29,Melaka,Cili Akar,Sayur,7.66,10.31,14.37
2026-01-29,Melaka,Kobis Bulat,Sayur,2.39,3.16,4.35
2026-01-29,Melaka,Sawi Bulat,Sayur,3.3,4.09,5.49
2026-01-29,Melaka,Tomato,Sayur,3.18,4.48,5.42
2026-01-29,Melaka,Timun,Sayur,2.06,2.9,3.41
2026-01-29,Melaka,Kacang Panjang,Sayur,3.69,4.92,6.0
2026-01-29,Melaka,Terung,Sayur,4.74,6.32,7.79
2026-01-29,Melaka,Bayam,Sayur,2.52,3.38,4.35
2026-01-29,Melaka,Kangkung,Sayur,2.76,3.42,4.27
2026-01-29,Melaka,Bendi,Sayur,2.67,3.69,5.21
2026-01-29,Melaka,Halia,Sayur,5.09,7.25,9.04
2026-01-29,Melaka,Pisang Cavendish,Buah,3.01,3.56,4.68
2026-01-29,Melaka,Betik,Buah,2.39,3.33,4.01
2026-01-29,Melaka,Tembikai,Buah,2.0,2.38,2.81
2026-01-29,Melaka,Nanas,Buah,2.55,3.25,4.09
2026-01-29,Negeri Sembilan,Cili Merah,Sayur,5.77,7.71,10.86
2026-01-29,Negeri Sembilan,Cili Akar,Sayur,10.57,13.73,16.43
2026-01-29,Negeri Sembilan,Kobis Bulat,Sayur,3.23,4.1,5.43
2026-01-29,Negeri Sembilan,Sawi Bulat,Sayur,3.1,3.86,4.94
2026-01-29,Negeri Sembilan,Tomato,Sayur,4.21,6.0,7.23
2026-01-29,Negeri Sembilan,Timun,Sayur,2.48,3.49,4.25
2026-01-29,Negeri Sembilan,Kacang Panjang,Sayur,5.15,6.18,7.85
2026-01-29,Negeri Sembilan,Terung,Sayur,4.91,6.19,7.89
2026-01-29,Negeri Sembilan,Bayam,Sayur,2.77,3.52,4.2
2026-01-29,Negeri Sembilan,Kangkung,Sayur,3.35,4.05,5.1
2026-01-29,Negeri Sembilan,Bendi,Sayur,3.58,4.92,6.4
2026-01-29,Negeri Sembilan,Halia,Sayur,4.0,5.29,7.32
2026-01-29,Negeri Sembilan,Pisang Cavendish,Buah,2.63,3.43,4.74
2026-01-29,Negeri Sembilan,Betik,Buah,2.18,2.9,3.5
2026-01-29,Negeri Sembilan,Tembikai,Buah,2.18,2.92,3.5
2026-01-29,Negeri Sembilan,Nanas,Buah,2.17,2.66,3.42
2026-01-29,Pahang,Cili Merah,Sayur,8.06,10.81,13.84
2026-01-29,Pahang,Cili Akar,Sayur,10.61,14.03,17.01
2026-01-29,Pahang,Kobis Bulat,Sayur,2.84,3.5,4.6
2026-01-29,Pahang,Sawi Bulat,Sayur,3.23,4.02,4.87
2026-01-29,Pahang,Tomato,Sayur,3.82,5.31,7.35
2026-01-29,Pahang,Timun,Sayur,2.6,3.51,4.36
2026-01-29,Pahang,Kacang Panjang,Sayur,6.07,7.2,8.76
2026-01-29,Pahang,Terung,Sayur,3.93,4.69,5.76
2026-01-29,Pahang,Bayam,Sayur,2.08,2.64,3.77
2026-01-29,Pahang,Kangkung,Sayur,2.63,3.5,4.22
2026-01-29,Pahang,Bendi,Sayur,3.77,4.79,5.86
2026-01-29,Pahang,Halia,Sayur,4.39,5.71,7.25
2026-01-29,Pahang,Pisang Cavendish,Buah,2.81,3.73,5.17
2026-01-29,Pahang,Betik,Buah,2.2,2.76,3.32
2026-01-29,Pahang,Tembikai,Buah,1.89,2.43,3.07
